ID,Ticker,Date,Headline,Summary
19056763,MMM,2021-01-07T13:13:23Z,12 Industrials Stocks Moving In Thursday's Pre-Market Session, 
19057082,MMM,2021-01-07T13:18:09Z,"B of A Securities Downgrades 3M to Underperform, Announces $170 Price Target",
19059859,MMM,2021-01-07T17:10:07Z,"Benzinga's Top Upgrades, Downgrades For January 7, 2021", 
19060117,MMM,2021-01-07T17:28:54Z,Why A Democratic Congress Is Turning This 3M Analyst Bearish,"3M Co (NYSE: MMM) faces heightened PFAS risks with Democrats taking control of the U.S. Senate, according to BofA Securities.

The 3M Analyst: Andrew Obin downgraded 3M from Neutral to Underperform and reduced the price target from $200 to $170."
19088880,MMM,2021-01-09T18:47:13Z,"Benzinga's First Bulls And Bears Of 2021: Ford, Mastercard, PepsiCo, 3M, Tesla And More","
	Benzinga has examined the prospects for many investor favorite stocks over the past week. 
	The week&#39;s bullish calls included automakers and a recovering retailer.
	Beverage giants and a satellite radio leader were among the bearish calls.


"
19121408,MMM,2021-01-12T13:45:14Z,"Morgan Stanley Maintains Equal-Weight on 3M, Raises Price Target to $188",
19122031,MMM,2021-01-12T14:00:48Z,10 Biggest Price Target Changes For Tuesday,"
	Morgan Stanley boosted  3M Co (NYSE: MMM) price target from $176 to $188. 3M shares rose 0.6% to $166.10 in pre-market trading.
"
19131934,MMM,2021-01-12T20:04:40Z,'U.S. to Continue Needing 2.2 Billion N95s Per Year Post-Pandemic' -Bloomberg Report,
19195428,MMM,2021-01-17T16:37:41Z,"Barron's Picks And Pans: Exxon Mobil, GameStop, Intel, 3M, Toll Brothers And More","
	This weekend&#39;s Barron&#39;s cover story offers thoughts and stock picks from the latest Barron&#39;s Roundtable.
	Other featured articles examine the cutting edge in biotech stocks, an outlier bubble forecast and growing corporate political activism.
"
19230381,MMM,2021-01-20T10:05:54Z,Biden to Order Mask Wearing on Federal Property,
19298968,MMM,2021-01-25T15:05:34Z,A Preview Of 3M's Earnings,"On Tuesday, January 26, 3M (NYSE:MMM) will release its latest earnings report. Benzinga&#39;s report can help you figure out the ins and outs of the earnings release."
19298372,MMM,2021-01-25T20:11:02Z,This Earnings Week Will Be A Busy One,"Apple Inc (NASDAQ: AAPL), Facebook Inc (NASDAQ: FB), Microsoft Corporation (NASDAQ: MSFT), and Tesla Inc (NASD"
19314511,MMM,2021-01-26T09:05:36Z,"Earnings Scheduled For January 26, 2021"," 

Companies Reporting Before The Bell

• Simmons First National (NASDAQ:SFNC) is projected to report quarterly earnings at $0.39 per share on revenue of $198.51 million."
19314900,MMM,2021-01-26T09:53:18Z,"7 Stocks To Watch For January 26, 2021",Some of the stocks that may grab investor focus today are:
19315536,MMM,2021-01-26T11:03:47Z,A Peek Into The Markets: US Stock Futures Edge Lower Ahead Of Earnings,Pre-open movers
19315990,MMM,2021-01-26T11:33:45Z,"3M Q4 EPS $2.38 Beats $2.15 Estimate, Sales $8.58B Beat $8.40B Estimate",
19316003,MMM,2021-01-26T11:35:38Z,3M Sees FY21 EPS $9.20-$9.70 Vs. $9.52 Est.,
19316620,MMM,2021-01-26T12:06:50Z,Recap: 3M Q4 Earnings," 

Shares of 3M (NYSE:MMM) moved higher by 0.6% in pre-market trading after the company reported Q4 results.

Quarterly Results

Earnings per share increased 10.70% over the past year to $2.38, which beat the estimate of $2.15."
19319141,MMM,2021-01-26T13:35:25Z,How Does 3M's Debt Look?," 

Over the past three months, shares of 3M (NYSE:MMM) moved higher by 8.09%. Before we understand the importance of debt, let us look at how much debt 3M has."
19322061,MMM,2021-01-26T14:33:34Z,3M CFO Says Restarting Share Repurchase Program In 2021,
19339214,MMM,2021-01-27T11:05:47Z,"JP Morgan Upgrades 3M to Overweight, Announces $205 Price Target",
19343864,MMM,2021-01-27T14:07:54Z,"Credit Suisse Maintains Outperform on 3M, Lowers Price Target to $197",
19345794,MMM,2021-01-27T15:04:19Z,"Benzinga's Top Ratings Upgrades, Downgrades For January 27, 2021", 
19346070,MMM,2021-01-27T15:07:01Z,Stocks That Hit 52-Week Highs On Wednesday," 

 

During the morning session on Wednesday, 131 stocks hit new 52-week highs."
19346775,MMM,2021-01-27T16:51:50Z,Why JPMorgan Says 3M's Valuation Is Attractive,"The risks from PFAS chemicals are already reflected in 3M Co’s (NYSE: MMM) stock, and the company achieving “a level of sustainable earnings” supports upside, according to JPMorgan."
19468443,MMM,2021-02-03T15:36:47Z,"Argus Research Upgrades 3M to Buy, Announces $200 Price Target",
19591849,MMM,2021-02-10T16:17:31Z,CDC Report Released Today Says Wearing Double Mask Could Reduce Exposure to Covid-19,
19704459,MMM,2021-02-17T14:37:38Z,ROCE Insights For 3M,"3M (NYSE:MMM) posted a 3.14% decrease in earnings from Q3. Sales, however, increased by 2.79% over the previous quarter to $8.58 billion. Despite the increase in sales this quarter, the decrease in earnings may suggest 3M is not utilizing their capital as effectively as possible."
19707583,MMM,2021-02-17T16:17:20Z,U.S. CDC Director Walensky Says Not Recommending Routine Use Of N95 Respirators For General Public,
