ID,Ticker,Date,Headline,Summary
,TD,2021-01-14T14:11:56Z,"TD Bank To Buy Wells Fargo's Canadian Direct Equipment Finance Business, No Terms Disclosed",
,TD,2021-01-14T17:18:27Z,Stocks That Hit 52-Week Highs On Thursday," 

 

Before 10 a.m. ET Thursday, 503 stocks hit new 52-week highs."
,TD,2021-01-20T11:34:55Z,TD Bank Group Espects Schwab Q4 Earnings To Translate Into ~C$169M Of Reported Equity In Net Income Of An Investment In Schwab,
,TD,2021-01-29T11:38:20Z,TD Bank Group to Make Changes in the Presentation of Certain Financial Information Related to the Consolidated Statement of Income,
,TD,2021-02-19T19:00:11Z,Stocks That Hit 52-Week Highs On Friday," 

 

Friday morning saw 331 companies set new 52-week highs."
,TD,2021-02-22T15:24:26Z,Stocks That Hit 52-Week Highs On Monday," 

 

During Monday&#39;s morning trading, 285 companies set new 52-week highs."
,TD,2021-02-23T17:37:35Z,Stocks That Hit 52-Week Highs On Tuesday," 

 

Before 10 a.m. ET on Tuesday, 267 companies hit new 52-week highs."
,TD,2021-02-24T17:20:48Z,Stocks That Hit 52-Week Highs On Wednesday," 

 

During Wednesday&#39;s morning trading, 472 companies set new 52-week highs."
,TD,2021-02-25T09:03:36Z,"Earnings Scheduled For February 25, 2021"," 

Companies Reporting Before The Bell

• PG&amp;E (NYSE:PCG) is likely to report quarterly earnings at $0.23 per share on revenue of $4.78 billion."
,TD,2021-02-25T11:34:31Z,"The Toronto-Dominion Bank Reports Q1 EPS C$1.83 Up From C$1.60 YoY, Sales C$10.8B Up From C$10.6B YoY",
,TD,2021-03-10T15:18:15Z,Stocks That Hit 52-Week Highs On Wednesday," 

 

This morning 270 companies set new 52-week highs."
,TD,2021-03-11T13:59:57Z,"Detroit's Autobooks Announces $25M Series B To Scale, Accelerate Innovation","Detroit-based Autobooks, a provider of small business banking, cash flow and accounting solutions, announced a $25-million Series B funding round Thursday.

What Happened: Autobooks is a fully integrated payments and accounting platform for business, delivered through online banking."
,TD,2021-03-11T15:24:59Z,Stocks That Hit 52-Week Highs On Thursday," 

On Thursday morning, 420 companies hit new 52-week highs."
,TD,2021-03-12T15:16:35Z,Stocks That Hit 52-Week Highs On Friday," 

 

Before 10 a.m. ET on Friday, 571 companies hit new 52-week highs."
,TD,2021-03-15T14:25:07Z,Stocks That Hit 52-Week Highs On Monday," 

 

On Monday morning, 415 companies achieved new highs for the year."
,TD,2021-03-16T16:25:22Z,Stocks That Hit 52-Week Highs On Tuesday,This morning 279 companies reached new 52-week highs.
,TD,2021-03-17T16:33:41Z,Stocks That Hit 52-Week Highs On Wednesday," 

Wednesday morning saw 162 companies set new 52-week highs."
,TD,2021-03-18T14:16:49Z,Stocks That Hit 52-Week Highs On Thursday," 

 

Before 10 a.m. ET on Thursday, 239 stocks hit new 52-week highs."
,TD,2021-03-23T10:52:41Z,"TD Bank Group To Acquire Headlands Tech Global Markets, LLC; Terms Not Disclosed",
,TD,2021-04-26T14:18:55Z,Stocks That Hit 52-Week Highs On Monday," 

 

During Monday&#39;s morning trading, 363 companies set new 52-week highs."
,TD,2021-04-28T14:13:20Z,Stocks That Hit 52-Week Highs On Wednesday," 

 

During the morning session on Wednesday, 217 stocks hit new 52-week highs."
,TD,2021-04-29T14:27:04Z,Stocks That Hit 52-Week Highs On Thursday," 

 

Before 10 a.m. ET on Thursday, 441 companies set new 52-week highs."
,TD,2021-05-06T14:08:22Z,Stocks That Hit 52-Week Highs On Thursday," 

 

Thursday morning saw 321 companies set new 52-week highs."
,TD,2021-05-07T14:48:19Z,Stocks That Hit 52-Week Highs On Friday," 

 

On Friday morning, 417 companies achieved new highs for the year."
,TD,2021-05-10T15:26:09Z,Stocks That Hit 52-Week Highs On Monday," 

This morning 792 companies reached new 52-week highs."
,TD,2021-05-14T14:35:03Z,Stocks That Hit 52-Week Highs On Friday," 

During Friday&#39;s morning session, 127 stocks hit new 52-week highs."
,TD,2021-05-17T14:05:24Z,Stocks That Hit 52-Week Highs On Monday," 

 

Before 10 a.m. ET on Monday, 131 companies set new 52-week highs."
,TD,2021-05-18T14:29:38Z,Stocks That Hit 52-Week Highs On Tuesday," 

 

Tuesday&#39;s morning session saw 241 companies set new 52-week highs."
,TD,2021-05-27T08:29:08Z,"Earnings Scheduled For May 27, 2021"," 

Companies Reporting Before The Bell

• Royal Bank of Canada (NYSE:RY) is likely to report quarterly earnings at $2.48 per share on revenue of $11.77 billion."
,TD,2021-05-27T10:32:09Z,"TD Bank Q2 Adj. EPS C$2.04, Up From C$0.85 YoY",
,TD,2021-05-27T14:27:11Z,Stocks That Hit 52-Week Highs On Thursday," 

 

Before 10 a.m. ET Thursday, 194 stocks hit new 52-week highs."
,TD,2021-05-28T13:02:06Z,"Credit Suisse Maintains Underperform on Toronto-Dominion Bank, Raises Price Target to C$85",
,TD,2021-06-24T11:48:16Z,"TD Bank CEO Bob Dorrance To Retire, Riaz Ahmed To Become President And CEO",
,TD,2021-07-12T17:23:27Z,Unusual Options Activity Insight: Toronto-Dominion Bank," Shares of Toronto-Dominion Bank (NYSE:TD) saw some unusual options activity on Monday. Following the unusual option alert, the stock price moved up to $68.11. "
,TD,2021-07-19T10:40:16Z,TD Bank Excepts its Investment in Charles Schwab to Result in CAD $170M of Net Income in Q3,
,TD,2021-08-10T16:51:39Z,Understanding Toronto-Dominion Bank's Unusual Options Activity, Toronto-Dominion Bank (NYSE:TD) shares experienced unusual options activity on Tuesday. The stock price moved up to $67.98 following the option alert. 
,TD,2021-08-25T14:33:17Z,The Toronto-Dominion Bank's Earnings Outlook," The Toronto-Dominion Bank (NYSE:TD) unveils its next round of earnings this Thursday, August 26. Get prepared with Benzinga&#39;s ultimate preview for The Toronto-Dominion Bank&#39;s Q3 earnings. "
,TD,2021-08-25T14:37:34Z,The Toronto-Dominion Bank Earnings Preview," On Thursday, August 26, The Toronto-Dominion Bank (NYSE:TD) will release its latest earnings report. Here is Benzinga&#39;s outlook for the company. "
,TD,2021-08-26T08:02:07Z,"Earnings Scheduled For August 26, 2021"," 

Companies Reporting Before The Bell

• Gambling.com Gr (NASDAQ:GAMB) is likely to report quarterly earnings at $0.07 per share on revenue of $10.38 million."
,TD,2021-08-26T10:34:50Z,"Toronto-Dominion Bank Reports Q3 EPS C$1.92 Up From C$1.21 YoY, Sales C$10.7B Up From C$10.66B YoY",
,TD,2021-10-18T10:35:57Z,TD Bank Group Comments On Expected Impact Of The Charles Schwab Corporation's Third Quarter Earnings,
,TD,2021-10-18T10:38:41Z,UPDATE: TD Bank Announces Co. Expects The Charles Schwab's Q3 Earnings To Translate Into Approximately CDN$224M Of Reported Equity In Net Income,
,TD,2021-10-18T16:32:25Z,Here's How Much You Would Have Made Owning Toronto-Dominion Bank Stock In The Last 20 Years," Toronto-Dominion Bank (NYSE:TD) has outperformed the market over the past 90 days by 5.0%, generating a 7.52% return for its investors over the time period. Now, given this information, it may seem like price appreciation alone is the best way to have made money on this stock, that&#39;s not actually the case. "
,TD,2021-11-01T22:28:33Z,"Fintech Focus For November 2, 2021","

Quote To Start The Day: “Ownership creates empowerment.”"
,TD,2021-11-22T11:45:53Z,"B of A Securities Upgrades Toronto-Dominion Bank to Buy, Raises Price Target to $110",
,TD,2021-11-22T12:30:10Z,10 Biggest Price Target Changes For Monday,"
	MKM Partners cut  Activision Blizzard, Inc.  (NASDAQ: ATVI) price target from $75 to $54. Activision Blizzard shares fell 0.9% to $61.80 in pre-market trading.
"
,TD,2021-11-22T15:06:07Z,"Benzinga's Top Ratings Upgrades, Downgrades For November 22, 2021", 
,TD,2021-12-01T15:02:50Z,Earnings Preview For The Toronto-Dominion Bank,"The Toronto-Dominion Bank (NYSE:TD) is set to give its latest quarterly earnings report on Thursday, 2021-12-02. Here&#39;s what investors need to know before the announcement.
Analysts estimate that The Toronto-Dominion Bank will likely report an Earnings Per Share (EPS) of $1.55. "
,TD,2021-12-01T15:11:47Z,The Toronto-Dominion Bank's Earnings Outlook,"The Toronto-Dominion Bank (NYSE:TD) is set to give its latest quarterly earnings report on Thursday, 2021-12-02. Here&#39;s what investors need to know before the announcement.
Analysts estimate that The Toronto-Dominion Bank will likely report an Earnings Per Share (EPS) of $1.55. "
,TD,2021-12-02T09:31:16Z,"Earnings Scheduled For December 2, 2021"," 

Companies Reporting Before The Bell

• EHang Holdings (NASDAQ:EH) is expected to report earnings for its third quarter."
,TD,2021-12-02T11:33:26Z,"The Toronto-Dominion Bank Reports Q4 EPS C$2.09 Up From C$1.60 YoY, Sales C$10.94B Up From C$10.42B YoY",
,TD,2021-12-02T11:35:48Z,TD Bank Group Announces Intention To Repurchase For Cancellation Up To 50M Of Its Common Shares,
,TD,2021-12-02T12:33:36Z,Toronto-Dominion Bank: Q4 Earnings Insights," 

Toronto-Dominion Bank (NYSE:TD) reported its Q4 earnings results on Thursday, December 2, 2021 at 06:30 AM.

Here&#39;s what investors need to know about the announcement."
,TD,2021-12-03T12:26:57Z,"BMO Capital Maintains Market Perform on Toronto-Dominion Bank, Raises Price Target to $105",
,TD,2021-12-03T12:43:48Z,"RBC Capital Maintains Sector Perform on Toronto-Dominion Bank, Raises Price Target to C$104",
,TD,2021-12-03T13:19:42Z,"Canaccord Genuity Maintains Hold on Toronto-Dominion Bank, Raises Price Target to C$102.5",
,TD,2022-01-04T15:12:50Z,Toronto-Dominion Bank: Dividend Insights,Thursday marks the last chance for investors to receive the next dividend payout from Toronto-Dominion Bank.
,TD,2022-01-10T16:31:56Z,The Toronto-Dominion Bank CEO Says Buy-Now-Pay-Later Is A Space To Watch In U.S.,
,TD,2022-02-07T16:47:09Z,Toronto-Dominion Bank Files For Mixed Shelf Of Up To $75B,
,TD,2022-02-09T11:14:15Z,"IBM Worked With TD Securities to Launch an AI-based Virtual Assistant Powered by IBM Watson Assistant to Help Customers With Inquiries on the TD Precious Metals Digital Store,",
,TD,2022-02-23T15:53:10Z,Trudeau Tells Canadian Banks To Unfreeze Accounts Of Convoy Protesters,The administration of Canadian Prime Minister Justin Trudeau has instructed the nation’s banks to unlock financial accounts belonging to individuals who participated in the so-called Freedom Convoy of truckers whose protest against vaccine mandates brought the nation’s capital city of Ottawa to a standstill.
