ID,Ticker,Date,Headline,Summary
19116295,SRE,2021-01-12T10:07:44Z,"KeyBanc Maintains Overweight on Sempra Energy, Lowers Price Target to $141",
19159852,SRE,2021-01-14T12:51:40Z,"Wells Fargo Upgrades Sempra Energy to Overweight, Announces $141 Price Target",
19163795,SRE,2021-01-14T15:11:43Z,"Benzinga's Top Ratings Upgrades, Downgrades For January 14, 2021", 
19238291,SRE,2021-01-20T16:29:37Z,"Morgan Stanley Maintains Equal-Weight on Sempra Energy, Lowers Price Target to $143",
19296862,SRE,2021-01-25T14:24:37Z,"Morgan Stanley Maintains Equal-Weight on Sempra Energy, Raises Price Target to $144",
19846467,SRE,2021-02-25T09:03:36Z,"Earnings Scheduled For February 25, 2021"," 

Companies Reporting Before The Bell

• PG&amp;E (NYSE:PCG) is likely to report quarterly earnings at $0.23 per share on revenue of $4.78 billion."
19849329,SRE,2021-02-25T12:06:56Z,"Sempra Energy Q4 EPS $1.90 Beats $1.56 Estimate, Sales $3.17B Miss $3.36B Estimate",
20254648,SRE,2021-03-19T14:11:11Z,"Morgan Stanley Maintains Equal-Weight on Sempra Energy, Lowers Price Target to $142",
20477583,SRE,2021-04-05T10:56:58Z,"Sempra Energy Announces Agreement To Sell A Non-Controlling, 20% Interest In Sempra Infrastructure Partners To KKR For $3.337B In Cash",
20517771,SRE,2021-04-07T12:31:27Z,Seaport Global Downgrades Sempra Energy to Neutral,
20520498,SRE,2021-04-07T14:06:42Z,"Benzinga's Top Ratings Upgrades, Downgrades For April 7, 2021", 
20664113,SRE,2021-04-16T17:12:46Z,Stocks That Hit 52-Week Highs On Friday," 

 

Friday&#39;s morning session saw 420 companies set new 52-week highs."
20677825,SRE,2021-04-19T10:37:30Z,"Mizuho Upgrades Sempra Energy to Buy, Raises Price Target to $148",
20679234,SRE,2021-04-19T11:58:47Z,10 Biggest Price Target Changes For Monday,"
	Raymond James lifted the price target on  Kansas City Southern (NYSE: KSU) from $255 to $286. Kansas City Southern shares fell 0.4% to close at $257.51 on Friday.
"
20683074,SRE,2021-04-19T14:16:21Z,"Benzinga's Top Ratings Upgrades, Downgrades For April 19, 2021", 
20684681,SRE,2021-04-19T14:30:02Z,Stocks That Hit 52-Week Highs On Monday," 

 

Before 10 a.m. ET Monday, 197 stocks hit new 52-week highs."
20706052,SRE,2021-04-20T14:14:17Z,"Morgan Stanley Maintains Equal-Weight on Sempra Energy, Raises Price Target to $152",
20727408,SRE,2021-04-21T14:34:21Z,Stocks That Hit 52-Week Highs On Wednesday," 

 

Before 10 a.m. ET on Wednesday, 140 companies hit new 52-week highs."
20794625,SRE,2021-04-26T15:25:43Z,Sempra Energy Launches Exchange Offer For Publicly Owned Shares Of IEnova,
20934574,SRE,2021-05-04T11:59:44Z,"Morgan Stanley Maintains Equal-Weight on Sempra Energy, Raises Price Target to $157",
20938027,SRE,2021-05-04T13:23:39Z,What 8 Analyst Ratings Have To Say About Sempra Energy,"Analysts have provided the following ratings for Sempra Energy (NYSE:SRE) within the last quarter: 




Last 30 Days
1 Month Ago
2 Months Ago
"
20957038,SRE,2021-05-05T08:15:58Z,"Earnings Scheduled For May 5, 2021"," 

Companies Reporting Before The Bell

• Monmouth Real Estate (NYSE:MNR) is likely to report earnings for its second quarter."
20959210,SRE,2021-05-05T10:59:08Z,"Sempra Energy Q1 Adj. EPS $2.95 Beats $2.70 Estimate, Sales $3.26B Beat $3.25B Estimate",
20960847,SRE,2021-05-05T12:00:57Z,Recap: Sempra Energy Q1 Earnings," 

Shares of Sempra Energy (NYSE:SRE) traded flat in pre-market trading after the company reported Q1 results.

Quarterly Results

Earnings per share were down 4.22% year over year to $2.95, which beat the estimate of $2.70."
20989538,SRE,2021-05-06T13:27:45Z,"Wells Fargo Maintains Overweight on Sempra Energy, Raises Price Target to $148",
21275358,SRE,2021-05-25T12:16:12Z,"Barclays Maintains Overweight on Sempra Energy, Raises Price Target to $158",
21506948,SRE,2021-06-10T10:57:20Z,Sempra Energy and National Renewable Energy Laboratory Collaborate to Advance Future Net-Zero Energy Systems,
21512692,SRE,2021-06-10T14:18:21Z,Stocks That Hit 52-Week Highs On Thursday," 

Before 10 a.m. ET on Thursday, 258 companies set new 52-week highs."
21532819,SRE,2021-06-11T17:18:18Z,Stocks That Hit 52-Week Highs On Friday," 

 

During Friday&#39;s morning session, 235 stocks hit new 52-week highs."
21550671,SRE,2021-06-14T14:38:45Z,Stocks That Hit 52-Week Highs On Monday," 

During Monday&#39;s morning session, 255 companies made new 52-week highs."
21642801,SRE,2021-06-21T12:22:18Z,"Morgan Stanley Maintains Equal-Weight on Sempra Energy, Raises Price Target to $158",
21721433,SRE,2021-06-25T12:22:57Z,"BMO Capital Maintains Market Perform on Sempra Energy, Lowers Price Target to $145",
21726216,SRE,2021-06-25T15:59:12Z,Analyst Ratings For Sempra Energy,"Within the last quarter, Sempra Energy (NYSE:SRE) has observed the following analyst ratings: 




Last 30 Days
1 Month Ago
2 Months Ago
"
21740813,SRE,2021-06-28T11:20:29Z,"Mizuho Maintains Buy on Sempra Energy, Raises Price Target to $154",
21749992,SRE,2021-06-28T17:20:29Z,Expert Ratings For Sempra Energy,"Within the last quarter, Sempra Energy (NYSE:SRE) has observed the following analyst ratings: 




Last 30 Days
1 Month Ago
2 Months Ago
"
21783582,SRE,2021-06-30T11:19:35Z,"Wells Fargo Maintains Overweight on Sempra Energy, Raises Price Target to $152",
21786730,SRE,2021-06-30T13:13:18Z,"B of A Securities Downgrades Sempra Energy to Neutral, Announces $135 Price Target",
21788047,SRE,2021-06-30T14:16:18Z,"Benzinga's Top Ratings Upgrades, Downgrades For June 30, 2021","Upgrades
"
21792783,SRE,2021-06-30T16:47:34Z,Where Sempra Energy Stands With Analysts," Analysts have provided the following ratings for Sempra Energy (NYSE:SRE) within the last quarter: 




Last 30 Days
1 Month Ago
2 Months Ago
"
21803378,SRE,2021-07-01T08:48:14Z,"Keybanc Maintains Overweight on Sempra Energy, Lowers Price Target to $140",
21814849,SRE,2021-07-01T18:28:37Z,Analyst Ratings For Sempra Energy," Analysts have provided the following ratings for Sempra Energy (NYSE:SRE) within the last quarter: 




Last 30 Days
1 Month Ago
2 Months Ago
"
21827570,SRE,2021-07-02T14:40:07Z,Ex-Dividend Date Insight: Sempra Energy," Sempra Energy (NYSE:SRE) declared a dividend payable on July 15, 2021 to its shareholders as of June 15, 2021. It was also announced that shareholders of Sempra Energy&#39;s stock as of July 7, 2021 are entitled to the dividend."
22003933,SRE,2021-07-15T17:30:02Z,Analyzing Sempra Energy's Unusual Options Activity," On Thursday, shares of Sempra Energy (NYSE:SRE) saw unusual options activity. After the option alert, the stock price moved up to $132.36. "
22063395,SRE,2021-07-20T14:33:24Z,"Morgan Stanley Maintains Equal-Weight on Sempra Energy, Lowers Price Target to $155",
22203608,SRE,2021-07-28T17:31:05Z,Sempra Energy's SoCalGas Unit Reports Partnership With Sierra Northern Railway To Fund Development Of Hydrogen Fuel Cell Switcher Rail Locomotive,
22343116,SRE,2021-08-05T08:08:28Z,"Earnings Scheduled For August 5, 2021"," 

Companies Reporting Before The Bell

• OneSpaWorld Holdings (NASDAQ:OSW) is projected to report quarterly loss at $0.20 per share on revenue of $6.42 million."
22346038,SRE,2021-08-05T11:11:16Z,"Sempra Energy Q2 EPS $1.63 Beats $1.61 Estimate, Sales $2.74B Beat $2.56B Estimate",
22346447,SRE,2021-08-05T11:34:15Z,Sempra Energy: Q2 Earnings Insights," 

Shares of Sempra Energy (NYSE:SRE) remained unaffected after the company reported Q2 results.

Quarterly Results

Earnings per share decreased 1.21% over the past year to $1.63, which beat the estimate of $1.61."
22449670,SRE,2021-08-11T17:09:53Z,Analyzing Sempra Energy's Unusual Options Activity," On Wednesday, shares of Sempra Energy (NYSE:SRE) saw unusual options activity. After the option alert, the stock price moved up to $132.02. "
22464161,SRE,2021-08-12T12:05:26Z,Sempra Highlights Launch Of Cash Tender Offer For Remaining Publicly-Held Shares Of IEnova,
